age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score,daily_social_media_time_was_missing,perceived_productivity_score_was_missing,actual_productivity_score_was_missing,stress_level_was_missing,sleep_hours_was_missing,screen_time_before_sleep_was_missing,job_satisfaction_score_was_missing,age_group,digital_addiction_index,sleep_social_ratio,notification_pressure,stress_caffeine_score,productivity_gap,wellness_effective,doomscroll_risk,productivity_tier
57.0,Male,Student,2.17974170467106,Telegram,73.0,6.330421723980115,8.11772194268781,7.106348642036497,5.0,7.283678027600235,0.8962557989544593,10.0,0,1,2,11.0,19.95403456047644,8.081758050039324,0,0,0,0,0,0,0,56+,1.4760541403099998,3.194957574656987,365.0,5.493061443340549,1.0113733006513126,1,0,High
38.0,Female,Health,4.704052712397022,Tiktok,69.0,10.208097507545991,3.4022894972562163,2.316293517184117,9.0,5.619666216152599,0.0,10.0,1,0,1,13.0,4.154830677814649,2.5947042539743723,0,0,0,0,0,0,0,36-45,7.401913470407252,1.169776135397278,621.0,6.238324625039508,1.0859959800720995,0,0,Low
33.0,Male,Finance,2.876874138188327,Facebook,60.0,9.036383862381363,4.544230570842927,4.9028079624519325,6.0,4.699636904529692,0.0,3.0,0,0,0,0.0,12.777321531647171,3.446825003266552,0,0,0,0,0,0,0,26-35,3.596364719347736,1.5787153525374802,360.0,0.0,-0.35857739160900515,0,0,Medium
62.0,Female,Education,3.026898067668573,Instagram,67.0,4.925052200924541,5.236741852727008,5.200040221605444,6.2,5.363291289528807,1.6334332402291605,3.0,0,0,6,8.0,7.387209074515413,5.378536443893983,0,0,0,1,0,0,0,56+,3.4350663409645383,1.7152114246972232,415.40000000000003,12.064642924142943,0.03670163112156466,0,0,Medium
35.0,Female,It,2.615327478995143,Facebook,64.0,7.95067378194897,3.1984334487472608,2.696861820902828,3.0,8.108067700691238,0.4772623094749626,7.0,0,0,2,30.0,11.911989660212136,3.268567261281525,0,0,0,0,0,0,0,26-35,0.9558866621342175,2.9860367721435126,192.0,3.295836866004329,0.5015716278444327,0,0,Low
64.0,Male,Finance,0.532309270288565,Telegram,55.0,9.994900564972554,2.95578358715866,1.995302995284024,1.0,5.930609687290605,1.7287164980232046,7.0,1,1,0,1.0,6.3966244949467015,2.258760267902143,0,0,0,0,0,0,0,56+,0.0882679028971808,9.379286317570628,55.0,0.0,0.9604805918746362,1,0,Low
41.0,Female,Unemployed,0.6121932659359461,Instagram,65.0,8.68989700509066,8.150548024993356,6.834171256486446,5.0,7.015483260806907,1.0592721350691563,1.0,0,0,4,5.0,0.0,7.481061577106051,0,0,0,0,0,0,0,36-45,0.4301838986172546,9.850532989226371,325.0,8.047189562170502,1.3163767685069097,0,0,Medium
43.0,Male,Unemployed,3.2413969642710208,Instagram,56.0,6.928628079363818,7.286280910987802,6.995379402566985,10.0,6.997848546237824,0.6007583544040431,10.0,1,1,2,16.0,6.340013706600859,6.145915519866203,0,0,0,0,1,1,0,36-45,4.566731655593166,2.0942882935085554,560.0,10.986122886681098,0.2909015084208173,0,0,Medium
42.0,Female,Finance,1.4835372719757047,Instagram,55.0,6.984493325344541,2.487903388102756,2.679222513575022,7.0,5.258503617948101,0.0,1.0,1,0,1,1.0,16.331264264533505,3.0708697400296194,0,0,1,0,0,0,1,36-45,1.9379964341251126,3.3207324582813977,385.0,4.852030263919617,-0.19131912547226593,0,0,Low
62.0,Male,Finance,4.195709737002164,Facebook,63.0,3.019634595606256,2.840976467066038,2.2179226082039274,7.0,6.809320102441096,0.0,5.0,1,0,0,25.0,0.0,2.9912997987941234,0,0,0,0,0,0,0,56+,4.250775434277332,1.5851443694594456,441.0,0.0,0.6230538588621104,0,0,Low
58.0,Male,Unemployed,2.32972923510924,Telegram,67.0,7.462060695996741,7.263932517343403,6.277155788748882,8.0,6.3237896109563145,1.3102978569867645,4.0,0,0,2,13.0,6.794327544349968,6.50525358351523,0,0,0,0,0,0,0,56+,2.901376758834929,2.602672561032093,536.0,8.788898309344878,0.9867767285945215,0,0,Medium
46.0,Female,Health,1.4542275205999624,Instagram,55.0,3.682250488054089,6.224600891263995,4.899524218984997,10.0,7.659991006607094,1.0287846122768916,5.0,1,0,2,27.0,13.19926393934486,6.620625725462642,0,1,1,0,0,0,0,46-55,1.8740067087214258,4.928487563809311,550.0,10.986122886681098,1.325076672278998,0,0,Medium
32.0,Female,It,3.517820946665632,Tiktok,63.0,7.411063399483146,5.485998636699058,6.124940735169287,6.0,7.06351422016143,1.2234974137211272,1.0,1,0,3,31.0,1.5865059679181517,6.999748486560952,0,0,0,0,0,0,0,26-35,2.94644849319754,1.9524222796795745,378.0,8.317766166719343,-0.6389420984702285,0,0,Medium
62.0,Female,Student,1.9514234059111792,Instagram,65.0,8.265888018659814,6.096871984811236,5.155044430513718,7.0,5.792755293726104,1.4340804659338096,1.0,0,1,0,11.0,11.110582383499889,4.392658323254777,1,0,0,0,0,0,1,56+,2.3180945348132376,2.8237736183736,455.0,0.0,0.9418275542975181,0,0,Medium
18.0,Female,Unemployed,0.0,Facebook,61.0,7.304282297298157,2.243052042693652,1.7136440363378105,4.0,5.410054034081908,0.1924578087183845,9.0,1,0,1,18.0,8.846835554856138,2.7316539914155102,0,0,0,0,0,0,0,,0.0,54.10054034081907,244.0,2.772588722239781,0.5294080063558417,0,0,Low
42.0,Female,Unemployed,0.0,Tiktok,65.0,4.35795603154547,3.8667988932663353,3.02574659952432,8.0,7.657045715943066,0.4088133327235375,9.0,1,0,1,12.0,12.75520104739913,2.8630389793353235,0,0,0,0,0,0,0,36-45,0.0,76.57045715943066,520.0,5.545177444479562,0.8410522937420155,0,0,Low
24.0,Male,Unemployed,2.5062300537685784,Telegram,48.0,6.772253754152288,6.775937877759295,6.3175790512314425,9.0,5.395500278915825,0.5536647649905024,2.0,1,0,3,2.0,16.273886905156804,5.64543109604946,1,0,0,0,0,0,0,18-25,4.104461712149556,2.0702317783167277,432.0,12.476649250079015,0.45835882652785287,0,0,Medium
26.0,Female,Finance,1.5148611159239258,Telegram,64.0,5.115891583432373,4.590760352788678,4.311624677648936,4.0,5.337726916079955,0.7164772476855217,0.0,1,0,0,21.0,14.204616242111712,5.158492206608034,0,0,0,0,0,0,0,26-35,1.1143340879765884,3.3053783160950223,256.0,0.0,0.2791356751397416,0,0,Medium
41.0,Female,Education,3.3036581578727984,Facebook,71.0,5.158444942802119,2.136751915554936,1.7574219190070473,6.0,6.905097611888598,0.3624056014086917,7.0,1,0,1,16.0,12.953177183978507,4.366055339993906,0,0,0,0,0,0,1,36-45,2.8296463583314333,2.0287282951482153,426.0,4.1588830833596715,0.3793299965478889,0,0,Low
18.0,Male,Unemployed,3.464867684778568,Instagram,62.0,6.648501546453471,8.487270362662237,7.788354312772887,8.0,5.140199880132765,1.4489158513874638,3.0,0,0,6,16.0,1.892515114800366,7.100596408657603,0,0,0,0,0,0,1,,5.289672553010758,1.4419048151718563,496.0,15.567281192442506,0.6989160498893501,0,0,High
61.0,Female,It,5.406637934293819,Telegram,70.0,7.178904007824721,8.25103008505295,7.0353446953266525,6.0,7.282867843558912,0.3795279758587434,2.0,0,1,2,23.0,0.0,7.011572450791882,0,0,0,0,0,0,0,56+,4.393933129124697,1.322561593927072,420.0,6.591673732008658,1.2156853897262971,0,0,High
25.0,Female,Student,6.299134210105228,Twitter,70.0,6.738262995183006,7.791807124218991,7.20369601476709,6.0,7.076230409406532,1.0284780824605415,9.0,0,0,2,25.0,15.992473780399996,6.773239367327949,0,0,0,0,0,0,1,18-25,5.266665519976938,1.105810595163337,420.0,6.591673732008658,0.5881111094519014,0,0,High
41.0,Male,Unemployed,0.7119464921537553,Instagram,61.0,5.812897936234749,2.781832758290027,3.1134510677192404,4.0,3.993174369829056,1.1530640389273334,6.0,0,0,3,27.0,17.111909492181866,2.994340125321245,0,0,1,0,0,1,0,36-45,0.6957402033996304,4.918026505954636,244.0,5.545177444479562,-0.33161830942921355,0,0,Low
28.0,Female,Education,2.70153821091304,Tiktok,51.0,6.354835220161332,2.5689563367498605,1.811361592826904,8.0,7.946939226190751,0.6591857250129156,1.0,0,0,3,5.0,16.113335913239887,1.446709999723252,0,0,0,0,0,0,0,26-35,2.6857796585516307,2.8366342444427306,408.0,11.090354888959125,0.7575947439229564,0,0,Low
34.0,Male,Unemployed,2.752916927519905,Facebook,53.0,8.170608269102555,5.399143544761452,5.392778979011339,3.0,7.23812380649055,1.503340379981892,0.0,0,0,2,28.0,9.50287573088763,4.8446192791977,0,0,0,0,0,0,1,26-35,1.12545808715504,2.537095888306425,159.0,3.295836866004329,0.006364565750113016,0,0,Medium
25.0,Male,Student,6.038059870216388,Facebook,53.0,7.813811591261274,2.3054571185655943,2.317278267987648,1.0,7.781403989340102,0.8635449609955739,7.0,1,0,2,22.0,0.0,2.6456062239558946,0,0,0,0,0,1,0,18-25,0.766114752953039,1.2677302199507188,53.0,1.0986122886681098,-0.0118211494220537,0,0,Low
52.0,Male,Student,0.1211083186975625,Tiktok,59.0,8.321229646028765,2.2436279919728963,3.244120092715695,7.0,9.39299270840267,0.6009672508608965,9.0,0,1,1,20.0,16.48841562962712,4.488792211813928,0,0,0,0,0,0,0,46-55,0.08930357969542618,42.48140804349673,413.0,4.852030263919617,-1.0004921007427985,0,0,Low
52.0,Female,Unemployed,5.87114634487913,Instagram,57.0,4.444149613269312,3.175582544924485,3.4242696728510347,9.0,8.479868821971552,1.4189523491929668,9.0,0,0,1,14.0,16.540670994108915,4.986802580255807,0,0,0,0,0,0,0,46-55,6.158639275299561,1.420140846027649,513.0,6.238324625039508,-0.24868712792654968,0,0,Low
50.0,Male,It,4.1252521734174135,Tiktok,66.0,5.296826242041515,6.775936081450161,5.489248919643183,3.0,6.61345840377304,2.0167255422646555,0.0,1,0,0,23.0,0.0,6.877793997312043,0,0,0,0,0,0,0,46-55,1.8434249199037152,1.5652221766503536,198.0,0.0,1.2866871618069782,0,0,Medium
22.0,Female,Health,1.901294907253587,Tiktok,58.0,7.185380310470686,4.442662167916614,4.34035022064587,3.0,6.994041465724033,0.1321933644370262,5.0,0,1,1,5.0,17.11074775313002,3.452594269935796,0,0,0,0,0,0,0,18-25,0.8040388189609504,3.4947580390948385,174.0,2.0794415416798357,0.10231194727074389,1,0,Medium
59.0,Female,Education,4.744573710994553,Twitter,54.0,6.509704154046558,6.744476060387923,5.903169091916603,4.0,7.683469604379407,0.8944483356227526,4.0,0,0,2,11.0,12.6683649271722,6.928611236360309,0,0,0,0,0,0,0,56+,2.438282129771533,1.5859949838191338,216.0,4.394449154672439,0.8413069684713195,0,0,Medium
56.0,Female,Unemployed,2.2501768999668315,Tiktok,62.0,6.388060233166899,4.522422820218086,4.967847879611065,7.0,7.964616902355637,1.740601757692577,3.0,1,0,3,21.0,1.8195632219330609,5.774385713743156,0,0,1,0,0,0,0,56+,1.9531291430801825,3.388943573765891,434.0,9.704060527839234,-0.4454250593929787,0,0,Medium
58.0,Male,Finance,0.0,Facebook,63.0,8.430568428777612,5.921375820409412,6.427089553296021,8.0,5.97849580194382,0.031407670345919,9.0,0,1,2,0.0,15.18791999900197,5.459948251951557,0,0,0,0,1,0,1,56+,0.0,59.7849580194382,504.0,8.788898309344878,-0.5057137328866093,0,0,Medium
45.0,Female,Student,3.241956140134937,Telegram,66.0,8.496157239512474,6.519756331945271,6.891604252914472,7.0,3.6046466827724406,0.0,10.0,0,0,4,18.0,5.147247442293449,7.730881475545296,0,0,0,0,0,0,0,36-45,6.125737465458195,1.0786038271067486,462.0,11.266065387038703,-0.3718479209692003,0,0,Medium
24.0,Female,Education,2.471388797588883,Instagram,59.0,7.350579558687516,4.450892835374424,3.727271669967761,3.0,6.527676661666502,1.6628005204513163,10.0,0,1,4,12.0,12.580854367264356,3.995413945597465,0,0,0,0,0,0,0,18-25,1.1186674865491082,2.538580189735335,177.0,4.828313737302301,0.7236211654066635,1,0,Low
26.0,Female,It,2.029021075185658,Telegram,53.0,2.285196584577387,3.425019950288864,2.8924730868309165,10.0,5.869977138201002,0.7053892651284384,0.0,0,1,4,30.0,7.501049919491511,2.3540626871783186,0,0,0,0,0,0,0,26-35,3.398708283491157,2.757124955979649,530.0,16.094379124341003,0.5325468634579473,0,0,Low
25.0,Female,Education,1.4186752818840336,Tiktok,58.0,3.937765165970775,3.11534034437151,2.479970967826328,6.0,7.644771193544765,1.4609803464358686,8.0,0,0,3,0.0,0.0,3.8960410703300585,0,0,0,0,0,0,0,18-25,1.099070776732431,5.0338418519993535,348.0,8.317766166719343,0.635369376545182,0,0,Low
29.0,Female,Finance,4.230857741011432,Tiktok,65.0,6.492256220607676,3.3204470999711164,2.7150202466497166,4.0,6.840965202458337,0.6700388332500422,6.0,0,0,3,17.0,21.019857534670063,1.3740257819134376,0,0,0,0,0,0,0,26-35,2.4381956212735116,1.5795866804114174,260.0,5.545177444479562,0.6054268533213998,0,0,Low
51.0,Female,Finance,2.970205026501262,Twitter,58.0,5.62637431865604,6.766005327769095,6.341939163855419,8.0,6.161771659563611,0.8591551257676795,10.0,0,1,4,1.0,7.842642695661457,4.8963831958669095,0,0,0,0,1,0,0,46-55,3.7947152186105217,2.006957713369856,464.0,12.875503299472802,0.42406616391367624,0,0,Medium
50.0,Male,It,2.049001850863237,Facebook,60.0,7.088303739467016,4.953795260437522,5.35569428761732,3.0,7.739247791359524,1.1573137868085066,10.0,0,0,2,1.0,10.723018158663216,4.703771878119999,0,0,0,0,0,0,0,46-55,0.7841320642224099,3.6013220687784564,180.0,3.295836866004329,-0.4018990271797982,0,0,Medium
65.0,Male,Education,1.7866309336993311,Instagram,67.0,8.899462906769958,3.347891866155635,3.359993157175228,6.0,6.024900546721968,0.0,0.0,0,0,1,12.0,11.861648028652716,3.773994301492441,0,0,0,0,1,0,1,56+,1.7501974963386453,3.1934706672641386,402.0,4.1588830833596715,-0.01210129101959323,0,0,Low
40.0,Male,Unemployed,2.080004427440212,Tiktok,52.0,7.57651184474379,6.70060241303011,5.592926082289852,2.0,5.724298472908497,1.4304927881576806,0.0,1,0,2,7.0,7.109421256233535,3.093954648799769,0,0,0,0,0,0,0,36-45,0.7142506302227722,2.625819654701362,104.0,2.1972245773362196,1.107676330740258,0,0,Medium
41.0,Male,Health,1.8347725036289368,Facebook,43.0,9.292599785646468,2.838206708118085,2.0031797270187366,9.0,6.116456852678176,2.491361931340159,6.0,0,0,1,15.0,14.013819415371277,3.030717437705708,0,0,0,0,0,0,0,36-45,2.656328665025048,3.161331288927202,387.0,6.238324625039508,0.8350269810993485,0,0,Low
54.0,Female,Health,2.1868430406463064,Telegram,62.0,7.431324079958786,5.987519146272072,5.224774967476676,9.0,7.2514539267681775,0.9894074840249028,7.0,0,1,6,2.0,6.735111775359962,5.238522462489569,0,0,0,0,0,0,0,46-55,2.6772373957418125,3.1709451842041485,558.0,17.51319134149782,0.7627441787953959,0,0,Medium
52.0,Female,Unemployed,2.7553293547403026,Instagram,50.0,7.465868915285244,4.2058252954108335,3.54877172191759,2.0,6.709950441079829,0.3144955348782249,0.0,0,0,4,7.0,5.295456083322075,2.8393837044990207,1,0,0,0,1,0,0,46-55,0.8092068741408932,2.3499742437558875,100.0,3.2188758248682006,0.6570535734932434,0,0,Low
61.0,Other,Student,2.257144500540259,Instagram,53.0,5.105890240194007,3.414142294600268,3.098938868361448,10.0,6.263922800256144,1.5491908787000428,3.0,0,0,2,14.0,19.773458783137585,1.234003288939519,0,0,1,0,0,0,0,56+,3.546781712137379,2.6574199412978072,530.0,10.986122886681098,0.31520342623882014,0,0,Low
57.0,Female,Unemployed,3.306719991264497,Twitter,52.0,5.937353699930318,5.959045506038804,5.606499656129134,7.0,6.859922947227143,0.011134132563658,5.0,0,1,2,9.0,19.81052666715844,5.19762456183628,0,0,0,0,0,0,0,56+,3.3257609479819514,2.013644492302667,364.0,7.690286020676768,0.35254584990967075,0,0,Medium
39.0,Female,Student,2.230478865106627,Facebook,59.0,6.074145288877683,7.528089884268284,7.626863106052769,3.0,4.662609587598981,0.7539483045282644,4.0,0,1,3,5.0,18.058488493206603,7.140546930423691,0,0,0,0,0,0,0,36-45,1.4049937271245654,2.0007088059928195,177.0,4.1588830833596715,-0.09877322178448544,1,0,High
44.0,Male,Education,0.0,Instagram,61.0,7.682107253800357,6.638191691285206,5.76320918569452,6.0,3.5956755458231315,1.427413150527319,3.0,1,0,2,4.0,13.09146460708284,6.671074021511723,0,0,0,1,0,0,0,36-45,0.0,35.956755458231314,366.0,6.591673732008658,0.8749825055906859,0,0,Medium
52.0,Female,Unemployed,3.436939034707289,Telegram,65.0,6.520777700350411,7.686109397537477,6.431692411502361,7.0,8.06308347327306,0.383135690923573,2.0,0,1,1,5.0,4.558983217535411,7.081483571114866,0,0,0,0,0,0,0,46-55,2.947240870649155,2.279678386919199,455.0,4.852030263919617,1.2544169860351158,0,0,Medium
18.0,Male,Student,1.5675277171641024,Telegram,59.0,9.173010675346974,6.748900975405963,5.814330364370934,3.0,5.2375794693792495,2.073419641223681,0.0,0,0,1,2.0,8.81814757981424,6.164567402959433,0,0,0,0,0,0,0,,0.8810329061085079,3.1409249846153027,177.0,2.0794415416798357,0.9345706110350287,0,0,Medium
52.0,Male,Finance,3.6295807689047535,Tiktok,43.0,5.365337747938886,4.419044924501552,2.983186285252444,1.0,7.536619272601289,0.0682965742619982,8.0,0,0,2,17.0,24.8667831806503,1.7857946284660704,1,1,0,0,0,0,0,46-55,0.47528633277908544,2.0207684829988355,43.0,1.0986122886681098,1.4358586392491084,0,0,Low
54.0,Female,It,6.3100827171183145,Tiktok,57.0,7.651581561635205,2.2548638447075344,1.4545806914444617,5.0,5.843348421056161,1.7348153134815312,3.0,1,0,2,28.0,10.266352042295804,2.8555419252608463,0,0,0,0,0,0,1,46-55,5.308524984639032,0.9115870541656705,285.0,5.493061443340549,0.8002831532630728,0,0,Low
64.0,Male,Student,1.6774372887982154,Telegram,73.0,7.106429890240101,2.410748528354411,2.18993872349982,8.0,7.261828022106827,1.872207336321251,1.0,0,0,5,1.0,8.214721107944191,1.7689001142248224,0,0,0,0,0,0,0,56+,1.8228486552644703,4.085560749666049,584.0,14.33407575382444,0.22080980485459056,0,0,Low
31.0,Male,Unemployed,4.810442060725436,Facebook,68.0,4.60249775700658,6.889626123869387,5.374123728934031,9.0,5.193366177812313,2.431363152645952,1.0,1,0,3,3.0,6.309772613168659,6.014949100819827,0,0,0,0,0,0,0,26-35,8.178912452344612,1.057616832372334,612.0,12.476649250079015,1.515502394935356,0,1,Medium
20.0,Female,Health,2.1758304148194134,Facebook,69.0,7.473711932354806,8.338722684544216,7.678578536808284,5.0,5.477516598599383,0.8936171355798983,6.0,1,1,3,3.0,9.282617426836453,9.40345371292937,0,0,0,0,0,0,0,18-25,1.9505369247720434,2.406821071962,345.0,6.931471805599453,0.6601441477359318,1,0,High
18.0,Male,Unemployed,2.384882172106044,Telegram,63.0,9.980333403028837,3.585712022648232,2.231709442671316,5.0,3.62366704844422,1.3488751079581662,10.0,0,0,1,26.0,6.217213078265764,2.107334082154361,0,1,0,0,0,0,0,,3.2023300433137116,1.4582852616198727,315.0,3.4657359027997265,1.3540025799769162,0,0,Low
22.0,Male,Finance,3.755642539425096,Telegram,67.0,7.601481725245497,5.675480824527741,5.499692893555577,6.0,6.663800072728712,0.9014378663413564,7.0,0,0,2,27.0,12.992140418155785,5.533846801115787,0,0,0,0,0,0,0,18-25,3.331537744204756,1.728324139125805,402.0,6.591673732008658,0.17578793097216394,0,0,Medium
43.0,Male,Health,0.0,Tiktok,66.0,5.227980152383658,3.818725235996271,4.017524118214263,6.0,4.969381978027978,1.1508355943053117,3.0,0,0,2,16.0,3.4854240860470167,3.333568128305864,0,0,1,0,0,0,0,36-45,0.0,49.693819780279775,396.0,6.591673732008658,-0.19879888221799202,0,0,Medium
31.0,Male,Student,0.0,Telegram,59.0,10.404774049481162,7.086715752307817,6.441898637271189,9.0,8.524292349400127,1.787396865694684,9.0,1,0,2,29.0,0.0,6.763981268021634,0,0,0,0,0,0,0,26-35,0.0,85.24292349400127,531.0,9.887510598012987,0.644817115036628,0,0,Medium
56.0,Male,Unemployed,3.114817468114112,Tiktok,70.0,7.370401371479205,2.4845732741897386,2.5933450465124173,4.0,6.661793096788548,1.0578304847650526,6.0,0,0,3,26.0,12.714717359543808,1.964332485286805,0,0,0,0,0,0,0,56+,1.842598508134457,2.0722150364252294,280.0,5.545177444479562,-0.10877177232267865,0,0,Low
44.0,Female,Student,0.0,Tiktok,71.0,9.796561652072036,6.793894461711875,6.488676260245699,4.8,3.201585201066268,0.5394675639857547,8.0,1,0,3,24.0,22.69010140444793,6.0424645513926585,0,0,0,1,0,0,0,36-45,0.0,32.01585201066268,340.8,6.654212933375475,0.3052182014661762,0,0,Medium
26.0,Male,Finance,5.170530868098768,Tiktok,64.0,8.862140054899577,6.58898237703769,6.91541957133127,3.0,6.489588552435293,0.0113667913420746,6.0,0,1,4,19.0,24.964893338211816,7.973963783494168,0,1,0,0,0,0,0,26-35,2.3539546484376075,1.2312969442443042,192.0,4.828313737302301,-0.32643719429358065,1,0,Medium
32.0,Female,Health,5.670088627888292,Twitter,56.0,8.161562220078359,4.124112452440258,3.504030600267476,5.0,5.435341197925728,2.4809446877128005,6.0,0,0,0,6.0,12.498762437212742,3.864906555927091,0,0,0,0,1,0,0,26-35,5.121715559298367,0.9419857385994652,280.0,0.0,0.620081852172782,0,0,Low
32.0,Male,It,3.707248529483193,Facebook,57.0,7.48556297953308,4.688661776928623,3.885212145957927,8.0,3.5221382912531016,1.3329478261222103,10.0,0,0,5,6.0,24.72610015212244,4.545609487115383,0,0,0,0,0,0,0,26-35,8.18797788794673,0.9251138358785331,456.0,14.33407575382444,0.8034496309706962,0,0,Low
43.0,Female,It,2.738590873182288,Telegram,50.0,11.63244773255946,2.174425282787725,1.4545806914444617,6.0,5.782276381821521,1.3797132512113368,7.0,1,0,1,21.0,12.858483329994366,0.8874104531553868,0,0,0,0,0,0,0,36-45,2.793399046986891,2.0370235233438643,300.0,4.1588830833596715,0.7198445913432634,0,0,Low
59.0,Female,Finance,5.217943293714225,Twitter,57.0,8.609597657823581,6.831070050887856,5.318996524843325,3.0,5.7452589375726095,1.2870883658203105,9.0,0,0,4,9.0,3.5078162272578046,5.3599791620767006,0,0,0,0,0,0,0,56+,2.678038740169708,1.0803535540447504,171.0,4.828313737302301,1.5120735260445315,0,0,Medium
30.0,Female,Unemployed,2.0703180640865613,Tiktok,59.0,6.378463000909189,4.323241768626449,3.773079503724933,1.0,6.749314885731678,0.0,4.0,0,0,1,13.0,12.953571796962372,4.443717739033083,0,0,0,0,0,0,0,26-35,0.30226644542206643,3.109827539758471,59.0,0.6931471805599453,0.5501622649015161,0,0,Low
